trait,sample,ll_neut,ll_dir,I1_dir,ll_stab,I2_stab,ll_plei,Ip_plei,ll_full,I1_full,I2_full
ldl,5,64.85258779584044,68.00398219888355,0.00020898437500000002,69.01963322864464,0.014090479786085039,73.51349062105677,0.07717047472382887,71.24585105844479,0.00014142562588676931,0.014127206334958281
ldl,6,66.1933158052133,69.2749986102512,0.00020312500000000002,70.29995346294479,0.01399260058529795,74.6423864615424,0.07520472321088617,72.46918680455558,0.00013668717825203206,0.012961344691684246
ldl,7,64.09008912253802,67.62508782165153,0.0002548828125,68.16463268672801,0.0139423486101355,72.22672077831511,0.07064350936942691,70.65544303436732,0.00016854853593758882,0.01279128902569376
ldl,8,68.84281750900097,72.0240154051327,0.00021093750000000002,73.01953181711053,0.01399260058529795,77.73287345410468,0.08039869942986806,75.25812772019168,0.00015192359599313932,0.01298665245265032
ldl,9,66.34030051339906,69.60407047322686,0.00022265624999999998,70.38142258774904,0.013954894659385,74.45091995670194,0.07090609917102975,72.68589975432984,0.00015853380554290198,0.012856972870600027
ldl,10,66.08162253395358,69.0850991005211,0.00019921875000000001,70.18983011261206,0.01399260058529795,74.52925394481348,0.07496413181127971,72.31583190942371,0.00013776155767845932,0.014097028709900808
ldl,11,66.36632249655524,69.80834196019522,0.000248046875,70.46088282025077,0.01399260058529795,74.69398504400557,0.07330140595444029,72.88965414838795,0.00016476176245350867,0.012826916843393717
ldl,12,63.90336284276905,67.10164218332342,0.00021484375000000003,67.89138847506783,0.013867308828204918,71.51710091231944,0.06419049180739643,70.15219138637542,0.00015195421355929285,0.012720221246840097
ldl,13,64.14605286509531,67.17097780235616,0.00019921875000000004,68.2222348571479,0.013983164563224718,72.29285696524879,0.07065542414544729,70.36234567593354,0.00013848195358878005,0.01408044308252001
ldl,14,66.57318973853802,70.1112883482367,0.00025,70.71442700174353,0.014068318355023172,75.32088494547888,0.07920096419751768,73.20691391197502,0.00016959539561031545,0.01278278785067644
ldl,15,65.80589252764759,69.02690590996143,0.00021484375000000003,69.93544736624888,0.014061992921984496,74.35371539869692,0.07607213164282733,72.20528404556897,0.00015309285034527425,0.012971731857513005
ldl,16,66.10481277777798,69.32902910395883,0.00021484375000000003,70.27022895231136,0.014087311731278987,74.97389422724814,0.08071116085721475,72.53980371511608,0.00015322801138154316,0.012920384438747117
ldl,17,70.43179791548282,73.53891512881805,0.00020507812500000002,74.62205649006806,0.014103159131458516,79.3662622184041,0.08127117213859628,76.81801271865493,0.00013379894662648425,0.014122982314605598
ldl,18,66.08349345362707,69.26721974694347,0.00020996093750000002,70.22290018661722,0.013986309196675255,74.64064397531084,0.07576485099249844,72.47512852533873,0.00014150496803631545,0.014127614932414195
ldl,19,65.72495856092837,68.81226874475782,0.00020312500000000002,69.80339872731349,0.013986309196675255,73.87485638218139,0.07066734093102083,71.97795255223534,0.00013687014970309975,0.012945651664789684
sbp,0,129.01293338106092,130.49170856639003,0.000369140625,157.6474926166798,0.7304226277736926,156.5755417726005,1.6756925388599133,158.73408238432646,0.00024345597098363335,0.7260183887549206
sbp,1,129.84688571882828,131.2000780633807,0.00036328125,158.32924415944493,0.722743800335956,157.15390886699157,1.6032634162256636,159.34341797859818,0.0002496909960166891,0.6797325862377053
sbp,2,129.06972545877193,130.72998285748156,0.0003828125,156.80182237384932,0.6637012815834942,155.53144409888256,1.5529665785970472,158.06465947755106,0.0002546687904583122,0.6684414525029683
sbp,3,131.48039621078559,132.64144585385785,0.00035546875,161.5274822812387,0.7312443104270843,160.3569844440947,1.702755703864667,162.41200085262813,0.00018423075748637464,0.7313696769605875
sbp,4,132.09845029331464,133.09510105961303,0.00032519531249999996,162.14354538111732,0.7310798999820732,161.13912293653803,1.7090850366858563,162.94576510330688,0.00018721649499504913,0.7264356456874601
sbp,5,133.93936533384027,134.94208632567788,0.00032617187499999996,164.99400790129172,0.7347054835364002,163.895311179556,1.7647357653871445,165.79064533025465,0.0001962780135932863,0.7368533355695792
sbp,6,129.4768864264238,131.12714840907663,0.00038671875,156.2595905167622,0.6635520572797923,155.14544072676364,1.5027262845041656,157.53498439006168,0.0002546829782345876,0.6643226790681538
sbp,7,130.04042255998544,131.5011490986504,0.0003681640625,158.92989844289372,0.7305868904066569,157.90537648945462,1.6850443198570846,160.03441662339918,0.00024462859881810436,0.7259145999187305
sbp,8,129.99077238301683,131.5415563921002,0.00037109375000000006,157.42420935453742,0.6637012815834942,156.12930543458182,1.5118774920568014,158.5950523617119,0.00025231849652982547,0.6676509243192045
sbp,9,128.20551515366614,129.62502998960275,0.0003671875,155.80879507108807,0.7146634350806141,154.6062618976434,1.558739128537015,156.92036786527157,0.00024669543103769464,0.6644652564892073
sbp,10,128.6654078815304,130.11346036283197,0.0003671875,156.68680645381937,0.7238823185655222,155.58429696249723,1.594365508810035,157.75286809025445,0.0002497173171686896,0.7262005752084512
sbp,11,130.09101226554154,130.9816109682466,0.00032031249999999996,158.9619846012355,0.6638505394458184,157.693799282178,1.5490430107828226,159.7037535787757,0.00014705751630105044,0.6628758553149101
sbp,12,128.23139026180098,129.82267114124713,0.000376953125,157.26761351671516,0.7310798999820732,156.2730783881392,1.713413974614006,158.44832455951263,0.0002496519781064433,0.7265374638866773
sbp,13,130.74665143345916,132.12700882899802,0.00036328125,159.5091375203754,0.7304226277736926,158.47405541264186,1.6839079967483368,160.52271438260865,0.00024933826814510295,0.7264431020907942
sbp,14,132.89966612071873,134.27342562997572,0.000359375,162.07635955069617,0.7305868904066569,160.9980254308216,1.6697684466455913,163.12163358976863,0.0002484552764590268,0.7262288641049547
sbp,15,133.41177912607594,134.26985788497726,0.00030859375000000006,162.8297767303108,0.7297659464812377,161.6806287632071,1.6535152441225458,163.53122218376976,0.00017995777510993062,0.7258614400262581
sbp,16,129.16983687063478,130.65036619885063,0.000369140625,157.43771119926635,0.722743800335956,156.3022254970288,1.6173852439925724,158.5288452133066,0.00024972503306465183,0.6681900849169744
sbp,17,131.21214064882022,132.66719058101518,0.0003681640625,159.71714749755907,0.7304226277736926,158.6956939394589,1.6577034294389044,160.77952860910491,0.00024177630538901114,0.726548268173776
sbp,18,130.88981064636172,132.16597083656316,0.000359375,160.81031973658838,0.7310798999820732,159.57209815628227,1.684760167212071,161.76805799781673,0.00019636646534956922,0.7314140509327682
sbp,19,129.11264427632895,129.88092908035216,0.00027734375000000003,157.361490339304,0.7100182818329651,156.05386457227158,1.5174973092803605,158.0349618467133,0.00014701193346406766,0.6570243122047411
triglycerides,0,177.58279524031406,177.76019185910522,4.8828125e-05,190.49555993411292,0.04966995310911387,203.8746881616166,0.2494157232793806,190.62134622323234,2.942304811352874e-05,0.054374706517615855
triglycerides,1,175.70477776519735,175.9487472978262,5.6640624999999996e-05,187.80331810416845,0.04923627132204262,200.18404565293645,0.22905328435927555,187.96401750398132,3.5214093433751315e-05,0.04928097114800537
triglycerides,2,177.98815539588847,178.1722545227145,4.9804687500000004e-05,190.53293960055032,0.04960298503699295,203.69237361561633,0.24570006616810555,190.64649756133787,2.9822163029138034e-05,0.054158839974779285
triglycerides,3,174.05143131198162,174.20803406080657,4.6875e-05,186.63866917198976,0.049480444654650915,199.36190239648454,0.236671251777624,186.74188017822877,2.9824793142625034e-05,0.04959647053879227
triglycerides,4,177.50840294391904,177.69369435340386,4.9804687500000004e-05,190.27752905711074,0.0495249697280717,203.40375484799853,0.24474887438051765,190.39572234912163,2.9928949814348058e-05,0.049645905397049835
triglycerides,5,175.87760264643643,176.06682753725718,5.46875e-05,188.50559859793327,0.04956953486746556,201.2612221939848,0.23679102331548074,188.6294198661286,2.989412434259015e-05,0.04964630336034309
triglycerides,6,180.25970104844143,180.50192080402508,5.6640624999999996e-05,193.0887539622647,0.04980416061248416,206.55027363751236,0.2518673512745267,193.23808765589004,3.0007584515260537e-05,0.04987337772689568
triglycerides,7,180.54452157243568,180.74423675628663,5.2734375000000006e-05,193.23297906814182,0.04962529768941076,206.47091750682125,0.24661336071143694,193.36012768646268,2.995411365130002e-05,0.04969390697224005
triglycerides,8,175.9294704166229,176.1025771178003,4.6875e-05,188.40279378402903,0.04941373208943212,200.8650215225486,0.23079820236480678,188.5091950728297,2.0026083455036353e-05,0.049534741194654834
triglycerides,9,176.88369526347176,177.0567078628202,4.6875e-05,189.41221860816728,0.0495249697280717,201.99739578699072,0.23504043278625858,189.52136666696273,1.999483159761443e-05,0.049624326335919205
triglycerides,10,176.28739460102543,176.54843971251213,5.859375e-05,188.4476761337965,0.04936930702342284,200.82631132854198,0.22990470095838353,188.61081285592581,3.623959119431676e-05,0.049249196960033555
triglycerides,11,179.2945070244068,179.47189152386179,4.8828125e-05,191.8607958149254,0.0495249697280717,204.7403609116025,0.23859488708144744,191.9846511742986,2.993653562072044e-05,0.04964215429884427
triglycerides,12,178.53414088456765,178.7220882981896,5.0781250000000004e-05,191.28024095583254,0.04951383470493917,204.2751077019004,0.2421214148795668,191.39920575524033,2.9964834058773747e-05,0.049663168035000045
triglycerides,13,181.00254651756322,181.18647737388662,5.0781250000000004e-05,193.683759414347,0.049815360926170706,207.00171212326504,0.2484082501877709,193.80042228686452,2.098351028871553e-05,0.04970345253263456
triglycerides,14,178.09061791592598,178.29124156749455,5.1757812500000005e-05,190.97178215613923,0.04966995310911387,204.42325808776556,0.2520798234150309,191.10785010093883,2.9934205601390996e-05,0.05438322958836062
triglycerides,15,177.3721642999581,177.56939345509247,5.0781250000000004e-05,190.15325933470973,0.049558389824460994,203.32273701092305,0.24657177377041942,190.27901665129508,2.996903236455144e-05,0.04970800898524216
triglycerides,16,180.2459135680096,180.44691549571593,5.1757812500000005e-05,193.0362431740886,0.04956953486746556,206.18955829638978,0.24574150608640402,193.16530675498544,2.9952535565627214e-05,0.04980136480809864
triglycerides,17,172.13780361934766,172.2779086797242,4.4921875e-05,184.71427408247342,0.04945819713142261,197.24146531451984,0.2334602200980111,184.80431402131043,2.7185630905449945e-05,0.0496103061852976
triglycerides,18,175.8502624586983,175.98911990035796,4.296875e-05,188.40252419047894,0.049536107255327394,200.9571293619028,0.23342085119936284,188.49661440672304,1.9994381694041823e-05,0.04962185723823642
triglycerides,19,177.36828241687576,177.5248524064685,4.6875e-05,189.88983084441855,0.049424844600776896,202.2993259681838,0.2307203689342156,189.98953808819783,2.9695616512071903e-05,0.04995031276073936
wbc,0,171.6912414475814,171.69189118007017,1.953125e-05,185.2024148149662,0.25713207233666613,186.06970301770787,0.3435085094942556,185.21491281484433,1.4440754272755109e-05,0.2579926575242732
wbc,1,171.36201663951138,171.36333908995624,1.5625e-05,185.01276376326646,0.25916372813327787,185.88249831462298,0.35290373110505074,185.02833511175405,1.640127011341985e-05,0.25798718131392817
wbc,2,170.44113947661074,170.4914121226335,5.0781250000000004e-05,184.4341977628418,0.25910545865580575,185.01578076000644,0.3464757564024,184.50704842732165,4.852101785490971e-05,0.2583727666241968
wbc,3,172.63817429736613,172.63194557333563,-3.90625e-06,187.26738534044648,0.2585816225550844,188.04135557861954,0.36316787251137733,187.27426045825462,1.9992503092823285e-06,0.25798692473753154
wbc,4,172.17194812039384,172.16578771264412,0.0,185.98157640487415,0.2525478932577387,186.67317918447392,0.34217866665663105,185.98646438377665,1.316007830610078e-06,0.2555423137537904
wbc,5,173.69880995092322,173.69557519318408,1.171875e-05,188.5110703337597,0.2592220107148044,189.23135390432145,0.36433343082077735,188.51797009703347,5.550143039045045e-06,0.2591932340114257
wbc,6,174.20664077819166,174.20164309344878,-7.8125e-06,189.01370600762334,0.25922201071480444,189.7218060674484,0.36353554015591727,189.0195452188163,4.4091831398472136e-08,0.25917695786428746
wbc,7,171.34336013865033,171.3508113958241,2.734375e-05,185.0485070232042,0.2570742596496658,185.8541468541794,0.3503538029418734,185.07750229733358,3.329230831195685e-05,0.25800854596671063
