trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	stab	hat	1e-08	59	0		0.009904067380152594		103.94	-0.01214	127.14	3e-05	104.52	0.02956	125.65
IBD	stab	hat	1e-08	59	1		0.009904067380152594		113.7	-0.0205	142.55	6e-05	114.97	0.06087	141.52
IBD	stab	hat	1e-08	59	2		0.009904067380152594		112.98	-0.01505	139.72	9e-05	116.86	0.0534	138.9
IBD	stab	hat	1e-08	60	0		0.010619806816319292		107.11	-0.01038	130.44	5e-05	108.61	0.02931	129.8
IBD	stab	hat	1e-08	60	1		0.010619806816319292		99.67	-0.01074	116.31	-9e-05	102.8	0.02741	116.91
IBD	stab	hat	1e-08	60	2		0.010619806816319292		114.0	-0.01747	143.9	-0.0	114.0	0.03535	141.52
IBD	stab	hat	1e-08	61	0		0.011387270753220982		109.83	-0.00874	124.91	2e-05	109.95	0.02065	126.44
IBD	stab	hat	1e-08	61	1		0.011387270753220982		116.84	-0.02047	148.02	0.0	116.84	0.07792	147.91
IBD	stab	hat	1e-08	61	2		0.011387270753220982		96.19	-0.00898	111.05	-5e-05	97.46	0.02513	111.08
IBD	stab	hat	1e-08	62	0		0.012210197176835661		100.79	-0.01178	124.18	0.0001	105.61	0.03641	124.19
IBD	stab	hat	1e-08	62	1		0.012210197176835661		102.98	-0.01196	129.17	-4e-05	103.78	0.03155	127.63
IBD	stab	hat	1e-08	62	2		0.012210197176835661		105.13	-0.01045	121.16	4e-05	105.99	0.0205	119.99
IBD	stab	hat	1e-08	63	0		0.013092594207003866		106.59	-0.01142	123.96	-5e-05	107.69	0.02833	122.76
IBD	stab	hat	1e-08	63	1		0.013092594207003866		112.66	-0.02229	140.93	2e-05	112.84	0.07009	140.34
IBD	stab	hat	1e-08	63	2		0.013092594207003866		109.69	-0.01759	145.26	7e-05	111.58	0.11265	149.0
IBD	stab	hat	1e-08	64	0		0.014038759619252484		106.6	-0.01311	129.84	-5e-05	107.8	0.03499	129.31
IBD	stab	hat	1e-08	64	1		0.014038759619252484		113.79	-0.01599	143.69	4e-05	114.46	0.05567	143.54
IBD	stab	hat	1e-08	64	2		0.014038759619252484		107.68	-0.01591	134.78	-3e-05	108.03	0.04333	134.81
IBD	stab	hat	1e-08	65	0		0.015053301777406564		99.38	-0.00837	110.7	-1e-05	99.39	0.01802	111.21
IBD	stab	hat	1e-08	65	1		0.015053301777406564		108.54	-0.0211	137.68	1e-05	108.58	0.08263	137.91
IBD	stab	hat	1e-08	65	2		0.015053301777406564		117.96	-0.01567	153.25	-5e-05	119.6	0.06083	153.49
IBD	stab	hat	1e-08	66	0		0.016141162078942797		120.99	-0.01829	172.26	3e-05	121.51	0.1635	172.82
IBD	stab	hat	1e-08	66	1		0.016141162078942797		117.23	-0.02238	157.04	0.0	117.24	0.11619	158.48
IBD	stab	hat	1e-08	66	2		0.016141162078942797		114.91	-0.01718	136.76	-3e-05	115.18	0.05375	136.52
IBD	stab	hat	1e-08	67	0		0.017307639022406365		116.49	-0.01724	157.02	-2e-05	116.85	0.06362	155.75
IBD	stab	hat	1e-08	67	1		0.017307639022406365		119.39	-0.01684	165.5	0.0	119.4	0.10647	168.29
IBD	stab	hat	1e-08	67	2		0.017307639022406365		121.37	-0.01749	157.15	6e-05	123.34	0.08382	158.71
IBD	stab	hat	1e-08	68	0		0.018558414014113137		122.49	-0.01871	160.37	-5e-05	123.96	0.08033	159.23
IBD	stab	hat	1e-08	68	1		0.018558414014113137		117.17	-0.01647	152.33	-6e-05	118.95	0.04748	150.27
