trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	stab	true	1e-08	68	2		0.018558414014113137		111.27	-0.01929	135.53	2e-05	111.37	0.0673	137.36
IBD	stab	true	1e-08	69	0		0.019899579039830546		112.21	-0.02161	144.25	-1e-05	112.24	0.07661	144.36
IBD	stab	true	1e-08	69	1		0.019899579039830546		118.36	-0.02752	158.22	-3e-05	118.86	0.12281	158.5
IBD	stab	true	1e-08	69	2		0.019899579039830546		111.11	-0.02064	147.59	2e-05	111.31	0.07493	148.53
IBD	stab	true	1e-08	70	0		0.02133766633621395		119.65	-0.0175	156.42	-2e-05	119.88	0.0721	158.3
IBD	stab	true	1e-08	70	1		0.02133766633621395		111.09	-0.018	142.61	7e-05	113.77	0.06541	142.74
IBD	stab	true	1e-08	70	2		0.02133766633621395		119.3	-0.03001	171.87	6e-05	120.86	0.13646	170.51
IBD	stab	true	1e-08	71	0		0.022879680206515325		128.62	-0.02281	173.86	-2e-05	128.77	0.16995	178.05
IBD	stab	true	1e-08	71	1		0.022879680206515325		116.46	-0.02716	166.33	-0.00019	129.28	0.16598	168.98
IBD	stab	true	1e-08	71	2		0.022879680206515325		125.88	-0.02913	187.46	5e-05	127.35	0.1513	184.19
IBD	stab	true	1e-08	72	0		0.02453313113552476		116.5	-0.02049	148.38	3e-05	116.79	0.09418	150.5
IBD	stab	true	1e-08	72	1		0.02453313113552476		114.27	-0.01978	143.65	-5e-05	115.34	0.07842	143.59
IBD	stab	true	1e-08	72	2		0.02453313113552476		120.52	-0.03553	166.53	-0.00012	125.23	0.18689	165.72
IBD	stab	true	1e-08	73	0		0.026306072369904128		129.93	-0.02798	177.49	-2e-05	130.15	0.14371	177.06
IBD	stab	true	1e-08	73	1		0.026306072369904128		127.49	-0.0273	179.7	-1e-05	127.55	0.19858	178.15
IBD	stab	true	1e-08	73	2		0.026306072369904128		111.52	-0.02569	152.03	0.0	111.53	0.11671	152.71
IBD	stab	true	1e-08	74	0		0.028207139142079618		144.48	-0.02816	220.86	6e-05	146.89	0.42888	215.48
IBD	stab	true	1e-08	74	1		0.028207139142079618		121.85	-0.02408	164.49	-4e-05	122.7	0.11726	164.87
IBD	stab	true	1e-08	74	2		0.028207139142079618		119.65	-0.03226	168.54	-6e-05	120.96	0.15218	168.01
IBD	stab	true	1e-08	75	0		0.030245590728736362		130.12	-0.02712	182.4	-5e-05	131.21	0.14367	181.53
IBD	stab	true	1e-08	75	1		0.030245590728736362		121.34	-0.03814	173.35	-2e-05	121.55	0.1796	171.64
IBD	stab	true	1e-08	75	2		0.030245590728736362		121.34	-0.03215	177.99	-8e-05	124.11	0.22459	177.86
IBD	stab	true	1e-08	76	0		0.03243135554876333		123.82	-0.0328	179.79	-4e-05	124.74	0.15537	175.85
