trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	plei	true	1e-08	40	0			0.0032541048549054917	90.91	-0.00451	97.2	-2e-05	91.05	0.00869	97.7
IBD	plei	true	1e-08	40	1			0.0032541048549054917	83.23	-0.00077	83.5	5e-05	84.13	0.00047	83.64
IBD	plei	true	1e-08	40	2			0.0032541048549054917	95.67	-0.00352	100.77	4e-05	96.42	0.00533	100.77
IBD	plei	true	1e-08	41	0			0.003507873805803326	95.54	-0.00304	100.18	0.0	95.54	0.00516	100.58
IBD	plei	true	1e-08	41	1			0.003507873805803326	89.49	-0.00473	97.83	6e-05	90.99	0.00899	98.01
IBD	plei	true	1e-08	41	2			0.003507873805803326	78.55	-0.00136	79.64	1e-05	78.61	0.00115	79.86
IBD	plei	true	1e-08	42	0			0.0037814327399104237	93.79	-0.00299	97.34	-1e-05	93.81	0.00493	98.36
IBD	plei	true	1e-08	42	1			0.0037814327399104237	91.29	-0.00437	98.43	3e-05	91.72	0.00749	98.57
IBD	plei	true	1e-08	42	2			0.0037814327399104237	102.06	-0.00271	106.06	3e-05	102.54	0.00589	108.07
IBD	plei	true	1e-08	43	0			0.0040763249643730745	98.09	-0.0045	103.05	-2e-05	98.24	0.00772	103.67
IBD	plei	true	1e-08	43	1			0.0040763249643730745	86.95	-0.00636	93.35	-2e-05	87.06	0.01129	93.98
IBD	plei	true	1e-08	43	2			0.0040763249643730745	98.32	-0.00337	100.95	6e-05	99.42	0.00624	102.34
IBD	plei	true	1e-08	44	0			0.004394214139999424	89.29	-0.00295	92.47	0.0	89.29	0.00525	93.64
IBD	plei	true	1e-08	44	1			0.004394214139999424	92.74	-0.00298	96.78	7e-05	94.89	0.00465	97.39
IBD	plei	true	1e-08	44	2			0.004394214139999424	87.29	-0.00322	90.4	-5e-05	88.18	0.00458	90.88
IBD	plei	true	1e-08	45	0			0.004736893666950455	96.22	-0.00275	100.18	-2e-05	96.38	0.00416	101.01
IBD	plei	true	1e-08	45	1			0.004736893666950455	101.91	-0.00405	106.21	0.0	101.92	0.00659	107.31
IBD	plei	true	1e-08	45	2			0.004736893666950455	97.47	-0.00289	101.13	-2e-05	97.56	0.0064	102.84
IBD	plei	true	1e-08	46	0			0.0051062968023670935	91.19	-0.00316	94.94	-6e-05	92.54	0.00532	96.18
IBD	plei	true	1e-08	46	1			0.0051062968023670935	87.94	-0.00697	97.15	3e-05	88.42	0.01275	97.22
IBD	plei	true	1e-08	46	2			0.0051062968023670935	93.05	-0.00166	94.22	-2e-05	93.24	0.00211	94.8
IBD	plei	true	1e-08	47	0			0.005504507567012936	96.07	-0.00652	105.92	1e-05	96.09	0.01456	106.75
IBD	plei	true	1e-08	47	1			0.005504507567012936	86.61	-0.00693	96.68	6e-05	88.25	0.01416	96.91
IBD	plei	true	1e-08	47	2			0.005504507567012936	92.67	-0.00428	98.93	-3e-05	93.05	0.00733	99.35
IBD	plei	true	1e-08	48	0			0.0059337725024633985	99.71	-0.00433	106.15	-0.0	99.71	0.0084	107.66
IBD	plei	true	1e-08	48	1			0.0059337725024633985	89.63	-0.0005	89.73	7e-05	91.25	0.00035	89.89
IBD	plei	true	1e-08	48	2			0.0059337725024633985	84.4	-0.00464	90.15	3e-05	84.73	0.00655	89.68
IBD	plei	true	1e-08	49	0			0.006396513345170591	95.58	-0.00536	102.62	-1e-05	95.59	0.01129	104.03
