trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	plei	hat	1e-08	52	2			0.008012731057070286	108.51	-0.00363	115.8	1e-05	108.51	0.00679	116.2
IBD	plei	hat	1e-08	53	0			0.008637597939006779	97.28	-0.00732	111.16	4e-05	98.12	0.01454	109.79
IBD	plei	hat	1e-08	53	1			0.008637597939006779	97.86	-0.0057	108.55	1e-05	97.94	0.01369	110.05
IBD	plei	hat	1e-08	53	2			0.008637597939006779	92.28	-0.00238	95.29	4e-05	93.06	0.00318	95.58
IBD	plei	hat	1e-08	54	0			0.009311194600759925	98.22	-0.00805	110.64	7e-05	100.32	0.01699	111.42
IBD	plei	hat	1e-08	54	1			0.009311194600759925	103.25	-0.00481	113.15	3e-05	103.89	0.00985	113.79
IBD	plei	hat	1e-08	54	2			0.009311194600759925	91.8	-0.00564	97.21	5e-05	92.82	0.01091	99.19
IBD	plei	hat	1e-08	55	0			0.010037321198026262	98.13	-0.00609	110.48	0.0	98.12	0.01145	109.96
IBD	plei	hat	1e-08	55	1			0.010037321198026262	85.36	-0.00176	86.93	2e-05	85.49	0.00157	87.04
IBD	plei	hat	1e-08	55	2			0.010037321198026262	106.61	-0.0047	118.03	-4e-05	107.53	0.00928	118.52
IBD	plei	hat	1e-08	56	0			0.010820074238822691	108.99	-0.01099	130.76	0.0	108.97	0.02705	130.38
IBD	plei	hat	1e-08	56	1			0.010820074238822691	95.83	-0.00377	103.09	-3e-05	96.18	0.00569	102.27
IBD	plei	hat	1e-08	56	2			0.010820074238822691	89.9	-0.0028	93.64	-1e-05	89.91	0.00409	94.07
IBD	plei	hat	1e-08	57	0			0.01166386969430209	105.06	-0.00714	117.87	3e-05	105.52	0.01753	118.85
IBD	plei	hat	1e-08	57	1			0.01166386969430209	94.53	-0.00363	100.69	3e-05	94.93	0.00591	100.85
IBD	plei	hat	1e-08	57	2			0.01166386969430209	97.02	-0.00643	112.5	-2e-05	97.25	0.01597	112.94
IBD	plei	hat	1e-08	58	0			0.01257346791184878	96.38	-0.0062	111.42	-3e-05	97.03	0.0127	110.9
IBD	plei	hat	1e-08	58	1			0.01257346791184878	87.15	-0.00225	90.1	-1e-05	87.18	0.00307	90.54
IBD	plei	hat	1e-08	58	2			0.01257346791184878	105.28	-0.00967	119.48	-0.0	105.27	0.0205	119.61
IBD	plei	hat	1e-08	59	0			0.013554000471003236	103.96	-0.00583	111.36	-4e-05	104.54	0.01147	111.97
IBD	plei	hat	1e-08	59	1			0.013554000471003236	102.44	-0.00768	119.29	4e-05	103.4	0.01863	118.77
