trait,drop_count,I2_LL,Ip_LL,Ir_LL,Ipr_LL,I2_I2,Ip_Ip,Ir_r,Ir_II,Ipr_r,Ipr_II
sbp,5,729.1807720197057,730.6301019532893,729.5477864097877,733.3328286617965,1.2924858025871977,5.422251873691169,1.921967537550604,1.043034842253765,2.91820009744933,130.59935139760142
scz,0,153.99728968192915,153.17532394462594,154.44740823275993,154.5591440899234,0.1857570530211574,0.7753138444708266,2.55200701393146,0.6910361641398204,4.863925074320639,806.6827266429284
scz,1,151.2978707087461,150.55239561136193,151.6569052622385,151.65182107700355,0.1784287544158469,0.7229063360996273,2.553082341908552,0.628331166712919,4.578077819376588,378.949091736871
scz,2,148.27312691713593,147.6533606513587,148.5185979196038,148.40580030952856,0.1729380768044184,0.6739276596468597,2.4769326328883503,0.4959405618428762,4.154097706401046,127.70423071598675
scz,5,142.68940266094563,141.99278301958287,143.27297102305758,142.84894306462257,0.1716209542837482,0.6143322580082581,2.8468234233417755,1.2394097739974446,4.7869699716955285,580.4126909896628
t2d,0,126.7984244754212,132.02106874687323,132.5311139604302,133.58913009554698,0.0379147846626247,0.1351103056833632,0.4288242416546527,0.0016177938270536,0.4511207994546432,0.0035208682944866
t2d,1,131.25793231678583,135.4045673283004,134.78818255760908,135.622278299803,0.0460347657430151,0.1654724076259424,1.1179264742476591,0.0092575210313312,1.3567965565177678,0.0361607474741749
t2d,2,131.2802038869399,132.83177602284445,132.12365742941677,133.04008361388938,0.0734870709328413,0.1689977254173646,0.9585062105985382,0.0064012447778165,1.2159694473601252,0.0253937483989757
t2d,5,136.5984010764693,137.2621574731251,136.6212199366493,137.4062319794019,0.096639850626321,0.2314998858722409,2.138321960301893,0.1347532398271592,2.7457769654419124,1.437906464922983
triglycerides,0,446.981458207148,502.47082259049887,517.1620567430917,523.4660314040665,0.1120757667602447,1.5474763606698203,0.2438276271880076,0.0024786297035006,0.0894079112611092,0.0048519744218401
triglycerides,1,449.89548600588506,506.9801623966997,520.0379602517804,526.093636926939,0.1121766183548194,1.6473917054569358,0.294266315120749,0.0029962416401786,0.1909616932600072,0.0069659275247097
triglycerides,2,452.89005384300367,511.62084200143926,523.0004112337216,528.8188599994362,0.1122523166019588,1.7549417070343198,0.3557273466081782,0.0037960969458255,0.2959569756856001,0.0101191474341213
triglycerides,5,456.9778250457033,520.9331484323309,530.7019540521837,536.2853396746799,0.1123533270652486,2.039833531360877,0.425094550687508,0.0050157110602676,0.4413896086841847,0.0178582762477474
urate,0,386.8282081804404,441.7106783506417,448.1990370446888,454.8192135758128,0.0882079669677534,1.9003474297588612,0.2744328911465632,0.0022479732809406,0.2035428998253035,0.0052500614298848
urate,1,414.01188638273777,448.9992539636317,451.0386814652138,457.1832910714477,0.2178309105353888,1.9768407262645324,0.4954613707770934,0.0049743183299599,0.4729803533932175,0.0135188150761735
urate,2,419.86516334743055,452.83785239538526,452.163891241946,458.0595449465385,0.2178309105353888,2.175570905216864,0.6915775419345334,0.0100477795590408,0.6322199739548495,0.0237598551114992
urate,5,429.786125669111,465.4182920611237,462.6349391612568,466.58868817924775,0.2178309105353888,2.6743711565605377,1.063413124312655,0.0398071991848169,1.3295831193406324,0.2905606448590763
uterine_fibroids,0,40.35005754968856,39.69385976860769,40.46861797833313,40.07790201081812,0.0255403334185339,0.0617899677793687,1.6821727531678323,0.017852652054607,3.446183492952561,0.796353277291459
uterine_fibroids,1,35.96010324487396,35.78806353141565,35.98832459118507,35.79135769158444,0.0329363736754242,0.0458436614730883,1.7798843404023277,0.0195714284646293,1.7773070969288691,0.0294693164868483
uterine_fibroids,2,36.80586659546787,36.472319580180816,36.81485249846982,36.56080890894798,0.0405424655406567,0.0708104992264784,1.955226859264076,0.0386868089496126,3.186433187232659,0.8368519399414356
uterine_fibroids,5,38.95536293007854,38.54454868862244,39.01821661955746,38.74842180428838,0.0577332201103768,0.1714666596797958,1.823431933967368,0.0450358053717668,3.0443133958192523,1.7554165145571548
varicose_veins,0,98.8229169730291,100.39615830246645,100.2513114963393,100.715858624169,0.0535560568322444,0.1278394928417106,0.9581507453757264,0.005529459152977,1.1651244950797994,0.0197076418585474
varicose_veins,1,103.02591417934066,103.29728875927042,103.11680435333864,103.30625374532276,0.0743179548783947,0.165444503658225,1.724153173833248,0.0385422497181541,2.1578616298592355,0.2368551558212603
varicose_veins,2,105.62789888885314,105.34367527436748,105.65454901407804,105.54606728201686,0.0864407945111526,0.1989997537799089,2.13312659627047,0.1139620852792747,2.775868929714282,1.1865608796907563
varicose_veins,5,111.25670451971573,109.99292317961374,111.55133117317467,110.96545257731738,0.1063549756506753,0.2963311754636039,2.4080755645397094,0.2682792002482512,3.5590073981061607,11.677574842629832
wbc,0,462.4008141385759,472.3926775401839,468.81942687541545,472.9578600418369,0.6191514224252394,1.9872027866176,1.2104967831792168,0.0532402382968702,1.4409713994518003,0.2889550083958336
wbc,1,468.1647109308267,476.46893566864304,473.10885256286025,476.5480700911531,0.6586464323500316,2.107675323825149,1.4264750771661958,0.1124556885058105,1.7863393926061768,1.0085216551854872
wbc,2,472.2315517998959,479.9218674188628,476.7376465131006,479.9219336476495,0.7053636675923991,2.219299014550546,1.464256334539824,0.1357443899171147,2.0067847910810084,2.27506777631008
wbc,5,481.7622672683686,487.4271202656607,485.21419882657295,488.1149397535837,0.7053636675923991,2.5338691249058907,1.6099103798139782,0.2377128490199042,2.605520571062592,20.49140370058701
